product_name,product_id,sale_date,qty,sales_amount,currency,source
Cappuccino,3,03/03/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/03/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/03/2025,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,03/03/2025,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,03/03/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/03/2025,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,03/03/2025,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,03/03/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/03/2025,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,03/03/2025,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,03/04/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/04/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/04/2025,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,03/04/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/04/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/04/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/04/2025,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,03/04/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/04/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/04/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/04/2025,1,25.96,PHP,Kaggle Coffee Sales
Cocoa,4,03/04/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/04/2025,1,25.96,PHP,Kaggle Coffee Sales
Cocoa,4,03/04/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/04/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/04/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/05/2025,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,03/05/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/05/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/05/2025,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,03/05/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/05/2025,1,30.86,PHP,Kaggle Coffee Sales
Cappuccino,3,03/05/2025,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,03/05/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/05/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/05/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/05/2025,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,03/05/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/05/2025,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,03/05/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/05/2025,1,30.86,PHP,Kaggle Coffee Sales
Espresso,6,03/05/2025,1,21.06,PHP,Kaggle Coffee Sales
Latte,8,03/05/2025,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,03/05/2025,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,03/05/2025,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,03/06/2025,1,35.76,PHP,Kaggle Coffee Sales
Espresso,6,03/06/2025,1,21.06,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/06/2025,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,03/06/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/06/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/06/2025,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,03/06/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/06/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/06/2025,1,30.86,PHP,Kaggle Coffee Sales
Cocoa,4,03/06/2025,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,03/06/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/06/2025,1,30.86,PHP,Kaggle Coffee Sales
Cappuccino,3,03/07/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/07/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/07/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/07/2025,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,03/07/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/07/2025,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/07/2025,1,30.86,PHP,Kaggle Coffee Sales
Cocoa,4,03/07/2025,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,03/07/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/07/2025,1,30.86,PHP,Kaggle Coffee Sales
Hot Chocolate,7,03/07/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/07/2025,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,03/07/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/07/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/07/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/07/2025,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,03/07/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/08/2025,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/08/2025,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,03/08/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/08/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/08/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/08/2025,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,03/08/2025,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,03/08/2025,1,35.76,PHP,Kaggle Coffee Sales
Espresso,6,03/09/2025,1,21.06,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/09/2025,1,30.86,PHP,Kaggle Coffee Sales
Cappuccino,3,03/09/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/09/2025,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,03/09/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/09/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/09/2025,1,30.86,PHP,Kaggle Coffee Sales
Cocoa,4,03/09/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/10/2025,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,03/10/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/10/2025,1,30.86,PHP,Kaggle Coffee Sales
Hot Chocolate,7,03/10/2025,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,03/10/2025,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,03/10/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/10/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/10/2025,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,03/10/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/10/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/10/2025,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,03/10/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/10/2025,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,03/10/2025,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,03/10/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/10/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/10/2025,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,03/11/2025,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,03/11/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/11/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/11/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/11/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/11/2025,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,03/11/2025,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,03/11/2025,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,03/11/2025,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,03/11/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/11/2025,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,03/11/2025,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,03/11/2025,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,03/12/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,03/12/2025,1,30.86,PHP,Kaggle Coffee Sales
Cappuccino,3,03/12/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/12/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/12/2025,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,03/12/2025,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,03/12/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/12/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/12/2025,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,03/12/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/12/2025,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,03/12/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/12/2025,1,25.96,PHP,Kaggle Coffee Sales
Cocoa,4,03/12/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/12/2025,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,03/12/2025,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,03/12/2025,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
